0.0015 0.0375 3.57068
0.0015 0.038 2.6712
0.0015 0.0385 1.77437
0.0015 0.039 0.883024
0.0015 0.0395 -7.84283e-16

0.002 0 26.7473
0.002 0.0005 26.749
0.002 0.001 26.7542
0.002 0.0015 26.7627
0.002 0.002 26.7739
0.002 0.0025 26.7876
0.002 0.003 26.8031
0.002 0.0035 26.8197
0.002 0.004 26.8367
0.002 0.0045 26.8533
0.002 0.005 26.8688
0.002 0.0055 26.8824
0.002 0.006 26.8933
0.002 0.0065 26.9009
0.002 0.007 26.9044
0.002 0.0075 26.9032
0.002 0.008 26.8969
0.002 0.0085 26.8849
0.002 0.009 26.8668
0.002 0.0095 26.8422
0.002 0.01 26.8107
0.002 0.0105 26.7721
0.002 0.011 26.7259
0.002 0.0115 26.6721
0.002 0.012 26.6102
0.002 0.0125 26.5401
0.002 0.013 26.4615
0.002 0.0135 26.3742
0.002 0.014 26.2779
0.002 0.0145 26.1723
0.002 0.015 26.0572
0.002 0.0155 25.9323
0.002 0.016 25.7973
0.002 0.0165 25.6517
0.002 0.017 25.4953
0.002 0.0175 25.3277
0.002 0.018 25.1484
0.002 0.0185 24.957
0.002 0.019 24.753
0.002 0.0195 24.5359
0.002 0.02 24.3052
0.002 0.0205 24.0604
0.002 0.021 23.8007
0.002 0.0215 23.5257
0.002 0.022 23.2347
0.002 0.0225 22.927
0.002 0.023 22.6019
0.002 0.0235 22.2587
0.002 0.024 21.8966
0.002 0.0245 21.5151
0.002 0.025 21.1132
0.002 0.0255 20.6902
0.002 0.026 20.2455
0.002 0.0265 19.7782
0.002 0.027 19.2878
0.002 0.0275 18.7735
0.002 0.028 18.2348
0.002 0.0285 17.6712
0.002 0.029 17.0822
0.002 0.0295 16.4675
0.002 0.03 15.827
0.002 0.0305 15.1607
0.002 0.031 14.4687
0.002 0.0315 13.7513
0.002 0.032 13.0091
0.002 0.0325 12.2429
0.002 0.033 11.4538
0.002 0.0335 10.6431
0.002 0.034 9.81225
0.002 0.0345 8.96314
0.002 0.035 8.09779
0.002 0.0355 7.21845
0.002 0.036 6.32757
0.002 0.0365 5.42776
0.002 0.037 4.52176
0.002 0.0375 3.61241
0.002 0.038 2.70262
0.002 0.0385 1.79533
0.002 0.039 0.893486
0.002 0.0395 -7.93575e-16

0.0025 0 26.7222
0.0025 0.0005 26.7243
0.0025 0.001 26.7306
0.0025 0.0015 26.7409
0.0025 0.002 26.7547
0.0025 0.0025 26.7714
0.0025 0.003 26.7904
0.0025 0.0035 26.8109
0.0025 0.004 26.832
0.0025 0.0045 26.853
0.0025 0.005 26.8729
0.0025 0.0055 26.8908
0.0025 0.006 26.9061
0.0025 0.0065 26.9178
0.0025 0.007 26.9252
0.0025 0.0075 26.9279
0.0025 0.008 26.9251
0.0025 0.0085 26.9164
0.0025 0.009 26.9014
0.0025 0.0095 26.8797
0.0025 0.01 26.8509
0.0025 0.0105 26.8148
0.0025 0.011 26.771
0.0025 0.0115 26.7195
0.0025 0.012 26.6598
0.0025 0.0125 26.5919
0.0025 0.013 26.5155
0.0025 0.0135 26.4304
0.0025 0.014 26.3363
0.0025 0.0145 26.2329
0.0025 0.015 26.1202
0.0025 0.0155 25.9976
0.0025 0.016 25.865
0.0025 0.0165 25.722
0.0025 0.017 25.5683
0.0025 0.0175 25.4034
0.0025 0.018 25.227
0.0025 0.0185 25.0386
0.0025 0.019 24.8378
0.0025 0.0195 24.624
0.0025 0.02 24.3968
0.0025 0.0205 24.1555
0.0025 0.021 23.8996
0.0025 0.0215 23.6284
0.0025 0.022 23.3413
0.0025 0.0225 23.0377
0.0025 0.023 22.7167
0.0025 0.0235 22.3778
0.0025 0.024 22.02
0.0025 0.0245 21.6427
0.0025 0.025 21.2451
0.0025 0.0255 20.8264
0.0025 0.026 20.3857
0.0025 0.0265 19.9225
0.0025 0.027 19.4358
0.0025 0.0275 18.925
0.0025 0.028 18.3894
0.0025 0.0285 17.8284
0.0025 0.029 17.2415
0.0025 0.0295 16.6284
0.0025 0.03 15.9887
0.0025 0.0305 15.3223
0.0025 0.031 14.6293
0.0025 0.0315 13.9099
0.0025 0.032 13.1648
0.0025 0.0325 12.3945
0.0025 0.033 11.6001
0.0025 0.0335 10.783
0.0025 0.034 9.94467
0.0025 0.0345 9.08695
0.0025 0.035 8.21196
0.0025 0.0355 7.32205
0.0025 0.036 6.41977
0.0025 0.0365 5.50785
0.0025 0.037 4.58918
0.0025 0.0375 3.66672
0.0025 0.038 2.7435
0.0025 0.0385 1.82261
0.0025 0.039 0.907093
0.0025 0.0395 -8.05661e-16

0.003 0 26.6886
0.003 0.0005 26.6912
0.003 0.001 26.699
0.003 0.0015 26.7116
0.003 0.002 26.7286
0.003 0.0025 26.7493
0.003 0.003 26.7729
0.003 0.0035 26.7984
0.003 0.004 26.8249
0.003 0.0045 26.8515
0.003 0.005 26.877
0.003 0.0055 26.9005
0.003 0.006 26.9212
0.003 0.0065 26.9381
0.003 0.007 26.9506
0.003 0.0075 26.9579
0.003 0.008 26.9595
0.003 0.0085 26.9549
0.003 0.009 26.9437
0.003 0.0095 26.9255
0.003 0.01 26.9
0.003 0.0105 26.8669
0.003 0.011 26.8261
0.003 0.0115 26.7774
0.003 0.012 26.7205
0.003 0.0125 26.6552
0.003 0.013 26.5814
0.003 0.0135 26.4989
0.003 0.014 26.4074
0.003 0.0145 26.3068
0.003 0.015 26.1968
0.003 0.0155 26.0771
0.003 0.016 25.9474
0.003 0.0165 25.8075
0.003 0.017 25.657
0.003 0.0175 25.4955
0.003 0.018 25.3227
0.003 0.0185 25.138
0.003 0.019 24.941
0.003 0.0195 24.7313
0.003 0.02 24.5082
0.003 0.0205 24.2713
0.003 0.021 24.0199
0.003 0.0215 23.7535
0.003 0.022 23.4713
0.003 0.0225 23.1726
0.003 0.023 22.8568
0.003 0.0235 22.523
0.003 0.024 22.1705
0.003 0.0245 21.7986
0.003 0.025 21.4063
0.003 0.0255 20.9928
0.003 0.026 20.5574
0.003 0.0265 20.0991
0.003 0.027 19.6172
0.003 0.0275 19.1107
0.003 0.028 18.5791
0.003 0.0285 18.0216
0.003 0.029 17.4375
0.003 0.0295 16.8264
0.003 0.03 16.1878
0.003 0.0305 15.5216
0.003 0.031 14.8276
0.003 0.0315 14.1061
0.003 0.032 13.3574
0.003 0.0325 12.5822
0.003 0.033 11.7815
0.003 0.0335 10.9565
0.003 0.034 10.1089
0.003 0.0345 9.24058
0.003 0.035 8.35366
0.003 0.0355 7.45063
0.003 0.036 6.5342
0.003 0.0365 5.60725
0.003 0.037 4.67283
0.003 0.0375 3.73408
0.003 0.038 2.7942
0.003 0.0385 1.85642
0.003 0.039 0.923963
0.003 0.0395 -8.20644e-16

0.0035 0 26.6445
0.0035 0.0005 26.6477
0.0035 0.001 26.6574
0.0035 0.0015 26.6731
0.0035 0.002 26.6942
0.0035 0.0025 26.7199
0.0035 0.003 26.7493
0.0035 0.0035 26.7812
0.0035 0.004 26.8145
0.0035 0.0045 26.8481
0.0035 0.005 26.8806
0.0035 0.0055 26.9111
0.0035 0.006 26.9385
0.0035 0.0065 26.9619
0.0035 0.007 26.9804
0.0035 0.0075 26.9934
0.0035 0.008 27.0002
0.0035 0.0085 27.0005
0.0035 0.009 26.9938
0.0035 0.0095 26.9797
0.0035 0.01 26.9581
0.0035 0.0105 26.9287
0.0035 0.011 26.8913
0.0035 0.0115 26.8457
0.0035 0.012 26.792
0.0035 0.0125 26.7298
0.0035 0.013 26.659
0.0035 0.0135 26.5795
0.0035 0.014 26.4911
0.0035 0.0145 26.3936
0.0035 0.015 26.2868
0.0035 0.0155 26.1705
0.0035 0.016 26.0443
0.0035 0.0165 25.9081
0.0035 0.017 25.7613
0.0035 0.0175 25.6038
0.0035 0.018 25.4351
0.0035 0.0185 25.2548
0.0035 0.019 25.0623
0.0035 0.0195 24.8574
0.0035 0.02 24.6393
0.0035 0.0205 24.4076
0.0035 0.021 24.1616
0.0035 0.0215 23.9007
0.0035 0.022 23.6242
0.0035 0.0225 23.3315
0.0035 0.023 23.0218
0.0035 0.0235 22.6943
0.0035 0.024 22.3482
0.0035 0.0245 21.9826
0.0035 0.025 21.5967
0.0035 0.0255 21.1896
0.0035 0.026 20.7605
0.0035 0.0265 20.3083
0.0035 0.027 19.8321
0.0035 0.0275 19.3312
0.0035 0.028 18.8045
0.0035 0.0285 18.2513
0.0035 0.029 17.6709
0.0035 0.0295 17.0625
0.0035 0.03 16.4256
0.0035 0.0305 15.7598
0.0035 0.031 15.0649
0.0035 0.0315 14.341
0.0035 0.032 13.5884
0.0035 0.0325 12.8075
0.0035 0.033 11.9994
0.0035 0.0335 11.1652
0.0035 0.034 10.3066
0.0035 0.0345 9.42549
0.0035 0.035 8.52424
0.0035 0.0355 7.60544
0.0035 0.036 6.67195
0.0035 0.0365 5.72687
0.0035 0.037 4.77347
0.0035 0.0375 3.81509
0.0035 0.038 2.85515
0.0035 0.0385 1.89707
0.0035 0.039 0.944234
0.0035 0.0395 -8.38648e-16

0.004 0 26.5873
0.004 0.0005 26.5913
0.004 0.001 26.6034
0.004 0.0015 26.623
0.004 0.002 26.6493
0.004 0.0025 26.6814
0.004 0.003 26.7181
0.004 0.0035 26.758
0.004 0.004 26.7998
0.004 0.0045 26.8419
0.004 0.005 26.8832
0.004 0.0055 26.9221
0.004 0.006 26.9577
0.004 0.0065 26.9888
0.004 0.007 27.0146
0.004 0.0075 27.0343
0.004 0.008 27.0474
0.004 0.0085 27.0533
0.004 0.009 27.0518
0.004 0.0095 27.0425
0.004 0.01 27.0252
0.004 0.0105 26.9999
0.004 0.011 26.9664
0.004 0.0115 26.9245
0.004 0.012 26.8743
0.004 0.0125 26.8155
0.004 0.013 26.7482
0.004 0.0135 26.6722
0.004 0.014 26.5872
0.004 0.0145 26.4933
0.004 0.015 26.3902
0.004 0.0155 26.2777
0.004 0.016 26.1555
0.004 0.0165 26.0233
0.004 0.017 25.881
0.004 0.0175 25.728
0.004 0.018 25.564
0.004 0.0185 25.3887
0.004 0.019 25.2015
0.004 0.0195 25.002
