0.001 1.5e-05
0.00150001 1.49999e-05
0.00352681 1.49963e-05
0.00868406 1.48988e-05
0.013293 1.40476e-05
0.0155371 1.2703e-05
0.0185006 1.01676e-05
0.0215173 7.83456e-06
0.0253133 5.46073e-06
0.0301175 3.02033e-06
0.0368388 0
0.0368388 0
0.04356 3.02033e-06
0.0506243 6.35499e-06
0.0618661 1.16745e-05
0.0733362 1.7182e-05
0.0854568 2.40187e-05
0.0909775 2.90993e-05
0.0952285 3.46274e-05
0.0984313 3.7009e-05
0.101381 3.48851e-05
0.104665 3.04272e-05
0.109526 2.47601e-05
0.116124 1.89471e-05
0.126092 1.13924e-05
0.13748 3.05327e-06
0.141662 0
0.141662 0
0.145845 3.05327e-06
0.161341 1.43682e-05
0.19318 3.76163e-05
0.265785 9.0631e-05
0.300198 0.000115763
0.315059 0.000126676
0.331408 0.000140004
0.34354 0.000158753
0.353099 0.00018804
0.359844 0.000212367
0.364495 0.000215144
0.366911 0.000180288
0.366386 0.000108244
0.361937 8.00398e-06
0.361656 3.83747e-06
0.361388 0
0.361388 0
0.36112 3.83747e-06
0.359553 2.4618e-05
0.355191 6.77997e-05
0.344172 0.000136688
0.334199 0.000190601
0.322323 0.000260581
0.308373 0.000345545
0.290969 0.00045207
0.261951 0.000629766
0.198355 0.00101921
0.172825 0.00117556
0.155925 0.00127906
0.140412 0.00137429
0.126896 0.00146003
0.113787 0.00157553
0.107569 0.00169797
0.101932 0.00190342
0.0989449 0.00193372
0.0954662 0.00166038
0.0921896 0.0013044
0.0879805 0.000943054
0.0822426 0.000567952
0.0751485 0.000162134
0.0727757 3.01756e-05
0.0724991 1.48373e-05
0.0723409 6.0699e-06
0.072242 5.90276e-07
0.0722314 0
0.0722314 0
0.0722207 5.90276e-07
0.0717261 2.79885e-05
0.070055 0.000120443
0.0658648 0.000351835
0.056648 0.000860615
0.0436511 0.00158484
0.0331398 0.00222889
0.02671 0.00276066
0.0226319 0.00327211
0.0202014 0.00377662
0.0194606 0.00400339
0.0188752 0.004229
0.0185199 0.00439714
0.0182921 0.0045256
0.0181967 0.00459047
0.0182861 0.00454781
0.0185007 0.004442
0.0188353 0.00429783
0.0193519 0.00411263
0.0200213 0.00391932
0.0208139 0.0037368
0.0217135 0.00357057
0.0229078 0.0033944
0.024628 0.00319629
0.0288405 0.00285266
0.0345795 0.00253725
0.0429057 0.00220481
0.0544875 0.00180278
0.0676007 0.00136025
0.0784588 0.00100377
0.0855704 0.000789006
0.0927939 0.000595758
0.097683 0.000385006
0.100673 0.000163488
0.102568 1.90927e-05
0.102757 5.27721e-06
0.102818 8.4133e-07
0.10283 0
0.10283 0
0.102841 8.4133e-07
0.10315 2.30195e-05
0.104765 0.000133838
0.107239 0.000290269
0.110919 0.000507871
0.117181 0.000869408
0.12904 0.00156191
0.14136 0.00228897
0.158538 0.00330504
0.187492 0.00501825
0.251179 0.00878661
0.284102 0.0107347
0.300672 0.0117154
0.320233 0.0128809
0.322188 0.013

0.001 4.5e-05
0.00150001 4.49997e-05
0.00352703 4.49909e-05
0.00868972 4.47459e-05
0.0132966 4.26069e-05
0.0155399 3.90324e-05
0.0184865 3.14581e-05
0.0214352 2.40634e-05
0.0251385 1.68298e-05
0.0299232 9.29018e-06
0.0334172 4.33615e-06
0.0366024 0
0.0366024 0
0.0397876 4.33615e-06
0.047781 1.53344e-05
0.0587275 3.03969e-05
0.0721419 4.9035e-05
0.0855052 7.03882e-05
0.0912405 8.50994e-05
0.0951184 9.85902e-05
0.0982833 0.000106029
0.101767 0.00010361
0.105583 9.58368e-05
0.111089 8.71405e-05
0.11759 8.0499e-05
0.129597 7.12115e-05
0.142327 6.20643e-05
0.160577 4.90459e-05
0.191652 2.68898e-05
0.227228 1.52441e-06
0.229366 0
0.229366 0
0.231504 1.52441e-06
0.267731 2.73546e-05
0.294672 4.65633e-05
0.313782 6.02089e-05
0.328809 7.12854e-05
0.339234 8.09065e-05
0.348592 9.44963e-05
0.356192 0.00010909
0.364382 0.000122753
0.371376 0.000125257
0.377959 0.000119639
0.387268 0.000104999
0.399041 8.23806e-05
0.415343 4.88722e-05
0.427163 2.41062e-05
0.434358 8.96175e-06
0.438117 1.04032e-06
0.438611 0
0.438611 0
0.439104 1.04032e-06
0.457877 4.0642e-05
0.479626 8.65458e-05
0.49341 0.000115635
0.497153 0.000123534
0.499492 0.00012847
0.4995 0.000128486

0.001 7.5e-05
0.00150001 7.49996e-05
0.00352724 7.49854e-05
0.00869541 7.45921e-05
0.0133002 7.1161e-05
0.0155429 6.53525e-05
0.0184727 5.27974e-05
0.0213593 4.05165e-05
0.0250971 2.82137e-05
0.0298749 1.55753e-05
0.0333251 7.36343e-06
0.035348 2.72051e-06
0.0365488 0
0.0365488 0
0.0377496 2.72051e-06
0.0431149 1.48435e-05
0.054583 4.06491e-05
0.0678159 7.05582e-05
0.0789186 9.66712e-05
0.0857657 0.000116062
0.0913832 0.000139357
0.0952004 0.000160201
0.0983917 0.000172023
0.1022 0.000169317
0.106376 0.000159278
0.112622 0.000149268
0.119692 0.000143244
0.130827 0.00013686
0.144056 0.000130104
0.16341 0.000120356
0.197296 0.000103304
0.279565 6.19063e-05
0.306766 4.82229e-05
0.324438 3.94146e-05
0.33523 3.44237e-05
0.345522 3.07655e-05
0.35501 2.77595e-05
0.363781 2.30154e-05
0.371898 1.55818e-05
0.379542 6.93021e-06
0.385021 3.54447e-07
0.385313 0
0.385313 0
0.385604 3.54447e-07
0.396661 1.39127e-05
0.413955 3.53017e-05
0.439688 6.71536e-05
0.478982 0.000115733
0.494289 0.000134648
0.49857 0.000139936
0.4995 0.000141086

0.001 0.000105
0.00150001 0.000104999
0.00352745 0.00010498
0.00870114 0.000104437
0.0133039 9.97096e-05
0.0155459 9.16631e-05
0.0184591 7.41839e-05
0.0212884 5.7173e-05
0.0251279 3.93915e-05
0.0299517 2.15126e-05
0.0334796 9.74605e-06
0.0354611 3.36894e-06
0.0365205 0
0.0365205 0
0.03758 3.36894e-06
0.0416753 1.63593e-05
0.0491888 4.00586e-05
0.0605501 7.59372e-05
0.0728391 0.000115171
0.085425 0.000161168
0.0914226 0.000195647
0.095486 0.000226622
0.0990074 0.000242115
0.10273 0.000235744
0.106836 0.000222268
0.113713 0.000208324
0.121132 0.000200535
0.13223 0.000192356
0.146009 0.000183127
0.166472 0.000169572
0.203406 0.000145123
0.298718 8.20355e-05
0.318611 6.89155e-05
0.331874 6.05945e-05
0.345253 5.47554e-05
0.356172 5.1514e-05
0.365175 4.51293e-05
0.373019 3.45905e-05
0.381319 2.0603e-05
0.387099 1.02279e-05
0.39042 4.1661e-06
0.392688 0
0.392688 0
0.394957 4.1661e-06
0.408508 2.9113e-05
0.43171 7.19841e-05
0.467042 0.000137248
0.494333 0.000187631
0.498842 0.000195954
0.4995 0.000197168

0.001 0.000135
0.00150001 0.000134999
0.00352766 0.000134974
0.0087069 0.000134282
0.0133077 0.000128253
0.0155489 0.000117964
0.0184459 9.56158e-05
0.0212428 7.38714e-05
0.025183 5.03643e-05
0.0300486 2.72015e-05
0.0336805 1.16375e-05
0.035626 3.58737e-06
0.0365024 0
0.0365024 0
0.0373788 3.58737e-06
0.0421492 2.30324e-05
0.050819 5.81762e-05
0.0624481 0.000105404
0.0738879 0.000152507
0.0859384 0.000210234
0.0917078 0.00025405
0.095295 0.000289337
0.0984456 0.000309903
0.101858 0.000306676
0.105546 0.000291358
0.111051 0.000274394
0.117557 0.000263844
0.130104 0.000252203
0.143012 0.000242244
0.161804 0.000228027
0.194237 0.000203521
0.270648 0.000145788
0.290205 0.000131011
0.30997 0.000116095
0.326121 0.000104185
0.336595 9.78047e-05
0.347631 9.54309e-05
0.35669 9.50623e-05
0.365885 8.8533e-05
0.373584 7.48717e-05
0.382408 5.41972e-05
0.394248 2.38917e-05
0.402407 2.51105e-06
0.403362 0
0.403362 0
0.404316 2.51105e-06
0.424304 5.52605e-05
0.455884 0.00013874
0.480155 0.000202879
0.495941 0.00024459
0.498139 0.000250396
0.4995 0.000253992

0.001 0.000165
0.00150001 0.000164999
0.00352787 0.000164969
0.00871269 0.000164125
0.0133115 0.000156791
0.0155521 0.000144254
0.0184493 0.000116924
0.0212429 9.03212e-05
0.0252034 6.14298e-05
0.030084 3.30331e-05
0.033757 1.3793e-05
0.0358148 3.38754e-06
0.0364916 -4.23516e-22
0.0364916 -4.23516e-22
0.0371685 3.38754e-06
0.0418204 2.65493e-05
0.0501433 6.77355e-05
0.0620155 0.000126581
0.0735711 0.000184597
0.0856571 0.000254588
0.0916835 0.000309717
0.0955958 0.000356268
0.0988923 0.000379262
0.102406 0.00037201
0.106241 0.000353158
0.11265 0.000332636
0.119753 0.000321554
0.130846 0.000310903
0.1441 0.000299974
0.163513 0.000284269
0.197587 0.000256738
0.280522 0.000189728
0.308265 0.000167332
0.324497 0.000154536
0.335364 0.000147662
0.345633 0.000146839
0.354758 0.000150335
0.363714 0.000148334
0.372059 0.000133147
0.379999 0.000110333
0.391325 7.30644e-05
0.406558 2.07204e-05
0.412171 1.24659e-06
0.41253 0
0.41253 0
0.412888 1.24659e-06
0.4346 7.67961e-05
0.472032 0.000207167
0.486562 0.000257767
0.494732 0.000286213
0.4995 0.000302817

0.001 0.000195
0.00150001 0.000194999
0.00352808 0.000194964
0.00871851 0.000193967
0.0133154 0.000185323
0.0155553 0.000170534
0.018488 0.000137785
0.0214155 0.000105049
0.0250893 7.34821e-05
0.029845 4.05867e-05
0.0333963 1.84939e-05
0.0353407 6.82988e-06
0.0359407 3.26825e-06
0.0364934 0
0.0364934 0
0.0370461 3.26825e-06
0.0385614 1.22147e-05
0.0422465 3.38225e-05
0.0501216 7.98153e-05
0.0618035 0.000148151
0.073384 0.000216734
0.0857258 0.00030102
0.0915638 0.000363795
0.0962278 0.000427942
0.100136 0.000447879
0.104142 0.000429074
0.108865 0.000405465
0.115153 0.00038837
0.123707 0.000376628
0.135321 0.00036556
0.150259 0.000352445
0.17357 0.000332152
0.218458 0.000293088
0.254704 0.000261546
0.278921 0.000240471
0.296301 0.000225349
0.313507 0.000210434
0.328789 0.000198015
0.339274 0.00019345
0.348793 0.000197408
0.356804 0.000203253
0.365973 0.000199021
0.373718 0.000179495
0.382439 0.000147727
0.39449 9.85297e-05
0.411178 2.79551e-05
0.417408 1.40233e-06
0.417737 0
0.417737 0
0.418066 1.40233e-06
0.444905 0.000116052
0.488027 0.000300344
0.496569 0.000336846
0.499239 0.000348252
0.4995 0.000349368

0.001 0.000225
0.00150001 0.000224999
0.0035283 0.000224958
0.00872437 0.000223809
0.0133193 0.000213849
0.0155587 0.000196803
0.0180927 0.000164594
0.0207308 0.000129292
0.0241103 9.35834e-05
0.0290839 5.24639e-05
0.0341819 1.57683e-05
0.0353443 7.74357e-06
0.0360746 2.73899e-06
0.0364757 0
0.0364757 0
0.0368768 2.73899e-06
0.0384558 1.34957e-05
0.0416195 3.49028e-05
0.0479985 7.78763e-05
0.0584769 0.00014851
0.073681 0.000252162
0.0824323 0.000317537
0.0884849 0.000377396
0.0937351 0.00045459
0.0979052 0.000510674
0.101126 0.000513358
0.105042 0.000489303
0.111531 0.000458721
0.118502 0.000443618
0.130791 0.000429485
0.143926 0.000417257
0.163178 0.000399751
0.196909 0.000369127
0.278605 0.000294958
0.304279 0.000271663
0.323659 0.000254532
0.334517 0.000247417
0.34514 0.000250058
0.355099 0.00026171
0.36436 0.000263201
0.372825 0.000241973
0.381158 0.000207337
0.392905 0.00015114
0.408896 7.11751e-05
0.420811 1.09472e-05
0.42269 1.42765e-06
0.422972 0
0.422972 0
0.423254 1.42765e-06
0.432645 4.9023e-05
0.467974 0.000228211
0.496144 0.000371088
0.498486 0.000382967
0.4995 0.000388109

0.001 0.000255
0.00150001 0.000254999
0.00352851 0.000254953
0.00873027 0.000253649
0.0133233 0.000242369
0.0155621 0.000223061
0.0180364 0.000187495
0.0206519 0.000147643
0.0241569 0.000105572
0.0291766 5.86497e-05
0.0338885 2.01517e-05
0.0356565 6.31192e-06
0.0361991 2.10227e-06
0.0364707 0
0.0364707 0
0.0367424 2.10227e-06
0.038317 1.42548e-05
0.041923 4.18763e-05
0.0529454 0.000125941
0.0655479 0.000222339
0.0767119 0.000309854
0.0847714 0.000382803
0.0908807 0.000463269
0.0957996 0.000551452
0.0993796 0.000584726
0.102929 0.000570092
0.106819 0.000542847
0.11278 0.000516961
0.119681 0.000502791
0.130814 0.000489965
0.144092 0.000477461
0.16353 0.000459629
0.197666 0.000428365
0.280863 0.00035217
0.308625 0.000326785
0.324645 0.000312765
0.335478 0.000306823
0.345699 0.000313351
0.354629 0.000328796
0.364289 0.000334428
0.372847 0.000310972
0.381196 0.000271037
0.393007 0.000205406
0.408955 0.000112536
0.420944 4.18981e-05
0.424732 1.95295e-05
0.427098 5.54837e-06
0.427838 1.17924e-06
0.428037 0
0.428037 0
0.428237 1.17924e-06
0.431933 2.30248e-05
0.450399 0.000132234
0.496757 0.000406447
0.499094 0.000420269
0.4995 0.000422671

0.001 0.000285
0.00150001 0.000284998
0.00352872 0.000284947
0.0087362 0.000283488
0.013323 0.000270911
0.0155578 0.000249408
0.0181002 0.000208459
0.0207401 0.000163656
0.0240664 0.000119042
0.0290348 6.68758e-05
0.0341585 2.00945e-05
0.0363692 8.20811e-07
0.0364641 0
0.0364641 0
0.036559 8.20811e-07
0.0415629 4.37205e-05
0.053329 0.000143866
0.066197 0.000253739
0.0773029 0.00035123
0.0850312 0.000430255
0.0908509 0.000516247
0.0948062 0.000595736
0.09811 0.000646045
0.101614 0.000645763
0.105374 0.000617109
0.110728 0.000586285
0.11706 0.00056868
0.129088 0.000553325
0.141833 0.000541701
0.160016 0.000525814
0.190923 0.000498896
0.261435 0.000437486
0.292084 0.000410796
0.308014 0.000396961
0.324073 0.000383693
0.335082 0.000378699
0.345421 0.000388924
0.355266 0.00041277
0.364378 0.000421745
0.37293 0.00039641
0.381291 0.000351094
0.393195 0.000275489
0.409226 0.000168489
0.433497 4.21002e-06
0.434118 0
0.434118 0
0.434738 4.21002e-06
0.472188 0.000258376
0.48704 0.000359185
0.495417 0.000416046
0.498035 0.000433814
0.4995 0.000443759

0.001 0.000315
